Rank,Attitude,Inc_deg,Alt_km,LTAN_h,Passes_BA,Visible_min,Eclipse_%,BestRad,Score,Rad+X_Wh,Rad+X_Tcm5,Rad+X_Tbat,Rad+X_Panels,Rad+X_ThermalKey,Rad-X_Wh,Rad-X_Tcm5,Rad-X_Tbat,Rad-X_Panels,Rad-X_ThermalKey,Rad+Y_Wh,Rad+Y_Tcm5,Rad+Y_Tbat,Rad+Y_Panels,Rad+Y_ThermalKey,Rad-Y_Wh,Rad-Y_Tcm5,Rad-Y_Tbat,Rad-Y_Panels,Rad-Y_ThermalKey,Rad+Z_Wh,Rad+Z_Tcm5,Rad+Z_Tbat,Rad+Z_Panels,Rad+Z_ThermalKey,Rad-Z_Wh,Rad-Z_Tcm5,Rad-Z_Tbat,Rad-Z_Panels,Rad-Z_ThermalKey
370,10x10_nadir,97.60,550,12.50,2,16.0,36.6,+Y,38.0,44.51,29.2,8.3,-X+-Z+-Y++Z,1.174,44.76,24.3,4.8,+X+-Z+-Y++Z,1.203,59.41,28.7,16.1,+X+-X+-Z+-Y,1.377,54.22,27.8,14.2,+X+-X+-Z++Z,1.328,59.52,30.8,14.6,+X+-X+-Z+-Y,1.338,44.29,25.4,10.2,+X+-X+-Y++Z,1.239
371,10x15_nadir,97.60,550,11.00,2,16.0,36.6,+Y,37.4,61.86,32.6,16.7,-X+-Y+-Z++Z,1.354,39.79,23.4,10.5,-Y+-Z++Z++X,1.231,61.41,33.4,18.2,-X+-Y+-Z++Z,1.356,50.67,27.5,15.9,-X+-Z++Z++X,1.321,52.36,31.2,19.5,-X+-Y+-Z++X,1.323,52.47,30.9,15.6,-X+-Y++Z++X,1.290
372,10x15_nadir,98.80,550,11.00,2,16.0,36.6,+Y,37.4,61.74,32.5,16.7,-X+-Y+-Z++Z,1.354,39.60,23.4,10.4,-Y+-Z++Z++X,1.229,61.29,33.3,18.2,-X+-Y+-Z++Z,1.356,50.62,27.5,15.9,-X+-Z++Z++X,1.320,52.22,31.2,19.3,-X+-Y+-Z++X,1.322,52.33,30.8,15.6,-X+-Y++Z++X,1.290
373,10x15_nadir,97.90,550,11.00,2,16.0,36.6,+Y,37.4,61.83,32.6,16.7,-X+-Y+-Z++Z,1.354,39.73,23.4,10.5,-Y+-Z++Z++X,1.230,61.38,33.4,18.2,-X+-Y+-Z++Z,1.356,50.65,27.5,15.9,-X+-Z++Z++X,1.320,52.32,31.2,19.4,-X+-Y+-Z++X,1.323,52.43,30.8,15.6,-X+-Y++Z++X,1.290
374,10x15_nadir,98.20,550,11.00,2,16.0,36.6,+Y,37.4,61.79,32.6,16.7,-X+-Y+-Z++Z,1.354,39.68,23.4,10.4,-Y+-Z++Z++X,1.230,61.34,33.3,18.2,-X+-Y+-Z++Z,1.356,50.63,27.5,15.9,-X+-Z++Z++X,1.320,52.28,31.2,19.4,-X+-Y+-Z++X,1.322,52.39,30.8,15.6,-X+-Y++Z++X,1.290
375,10x15_nadir,98.50,550,11.00,2,16.0,36.8,+Y,37.0,61.76,32.6,16.7,-X+-Y+-Z++Z,1.354,39.63,23.4,10.3,-Y+-Z++Z++X,1.228,61.31,33.3,18.2,-X+-Y+-Z++Z,1.356,50.62,27.5,15.9,-X+-Z++Z++X,1.320,52.24,31.2,19.4,-X+-Y+-Z++X,1.322,52.35,30.8,15.6,-X+-Y++Z++X,1.290
376,10x10_nadir,98.80,500,11.00,2,12.0,36.6,-Y,36.2,50.00,28.0,13.8,-X+-Z++Y++Z,1.287,49.47,25.5,10.8,+X+-Z++Y++Z,1.285,52.88,27.0,15.1,-X++X+-Z++Z,1.337,63.97,34.2,18.5,-X++X+-Z++Y,1.370,64.06,35.5,17.8,-X++X+-Z++Y,1.347,49.24,26.4,15.6,-X++X++Y++Z,1.320
377,10x10_nadir,98.50,500,11.00,2,12.0,36.6,-Y,36.1,50.02,28.0,13.8,-X+-Z++Y++Z,1.288,49.50,25.5,10.8,+X+-Z++Y++Z,1.285,52.87,27.0,15.1,-X++X+-Z++Z,1.337,63.99,34.2,18.5,-X++X+-Z++Y,1.369,64.08,35.5,17.8,-X++X+-Z++Y,1.346,49.26,26.4,15.6,-X++X++Y++Z,1.320
378,10x15_nadir,98.80,550,12.50,2,16.0,36.6,-Y,35.8,57.12,30.7,12.2,-X++Z+-Z++Y,1.295,34.12,23.4,5.2,+Z+-Z++Y++X,1.133,51.88,28.4,15.7,-X++Z+-Z++X,1.317,56.67,29.1,15.9,-X++Z+-Z++Y,1.348,47.25,30.9,14.8,-X+-Z++Y++X,1.240,47.42,26.9,12.3,-X++Z++Y++X,1.266
379,10x15_nadir,98.50,550,12.50,2,16.0,36.6,-Y,35.8,57.10,30.7,12.2,-X++Z+-Z++Y,1.295,34.10,23.4,5.2,+Z+-Z++Y++X,1.133,51.87,28.4,15.7,-X++Z+-Z++X,1.317,56.66,29.1,15.9,-X++Z+-Z++Y,1.348,47.23,30.9,14.8,-X+-Z++Y++X,1.240,47.40,26.9,12.3,-X++Z++Y++X,1.266
380,10x15_nadir,98.20,550,12.50,2,16.0,36.6,-Y,35.8,57.09,30.8,12.2,-X++Z+-Z++Y,1.294,34.08,23.4,5.2,+Z+-Z++Y++X,1.132,51.86,28.4,15.7,-X++Z+-Z++X,1.317,56.64,29.1,15.9,-X++Z+-Z++Y,1.348,47.21,30.9,14.7,-X+-Z++Y++X,1.239,47.38,26.9,12.3,-X++Z++Y++X,1.265
381,10x15_nadir,97.90,550,12.50,2,16.0,36.6,-Y,35.7,57.06,30.8,12.2,-X++Z+-Z++Y,1.294,34.04,23.4,5.2,+Z+-Z++Y++X,1.132,51.84,28.4,15.7,-X++Z+-Z++X,1.317,56.62,29.1,15.9,-X++Z+-Z++Y,1.348,47.18,30.9,14.7,-X+-Z++Y++X,1.239,47.36,26.9,12.3,-X++Z++Y++X,1.265
382,10x15_nadir,97.60,550,12.50,2,16.0,36.6,-Y,35.7,57.04,30.8,12.2,-X++Z+-Z++Y,1.294,34.01,23.4,5.1,+Z+-Z++Y++X,1.131,51.82,28.4,15.7,-X++Z+-Z++X,1.317,56.59,29.1,15.9,-X++Z+-Z++Y,1.348,47.15,30.9,14.7,-X+-Z++Y++X,1.239,47.33,26.9,12.3,-X++Z++Y++X,1.265
383,10x10_nadir,98.20,500,11.00,2,12.0,36.8,-Y,35.7,50.04,28.0,13.8,-X+-Z++Y++Z,1.288,49.51,25.5,10.8,+X+-Z++Y++Z,1.285,52.86,27.0,15.1,-X++X+-Z++Z,1.337,64.00,34.2,18.5,-X++X+-Z++Y,1.369,64.09,35.5,17.8,-X++X+-Z++Y,1.346,49.28,26.4,15.6,-X++X++Y++Z,1.320
384,10x10_nadir,97.90,500,11.00,2,12.0,36.8,-Y,35.6,50.06,28.0,13.8,-X+-Z++Y++Z,1.288,49.53,25.5,10.8,+X+-Z++Y++Z,1.285,52.86,27.0,15.1,-X++X+-Z++Z,1.336,64.01,34.2,18.5,-X++X+-Z++Y,1.369,64.11,35.6,17.8,-X++X+-Z++Y,1.346,49.29,26.4,15.6,-X++X++Y++Z,1.320
385,10x10_nadir,97.60,500,11.00,2,12.0,36.8,-Y,35.6,50.08,28.0,13.8,-X+-Z++Y++Z,1.288,49.55,25.5,10.8,+X+-Z++Y++Z,1.285,52.85,27.0,15.0,-X++X+-Z++Z,1.336,64.03,34.2,18.5,-X++X+-Z++Y,1.369,64.12,35.6,17.8,-X++X+-Z++Y,1.346,49.31,26.4,15.5,-X++X++Y++Z,1.320
386,10x10_nadir,98.50,500,12.50,2,14.0,36.9,+Y,35.6,44.75,26.7,9.0,-X+-Z+-Y++Z,1.214,44.24,24.5,5.8,-Z++X+-Y++Z,1.206,59.30,29.4,16.5,-X+-Z++X+-Y,1.372,53.97,26.6,14.6,-X+-Z++X++Z,1.345,59.40,30.5,15.1,-X+-Z++X+-Y,1.345,43.91,23.5,10.7,-X++X+-Y++Z,1.265
387,10x10_nadir,98.80,500,12.50,2,14.0,36.9,+Y,35.6,44.76,26.7,9.0,-X+-Z+-Y++Z,1.214,44.25,24.5,5.8,-Z++X+-Y++Z,1.206,59.31,29.4,16.5,-X+-Z++X+-Y,1.372,53.97,26.6,14.6,-X+-Z++X++Z,1.345,59.41,30.5,15.1,-X+-Z++X+-Y,1.345,43.92,23.5,10.7,-X++X+-Y++Z,1.265
388,10x10_nadir,97.60,500,12.50,2,14.0,37.0,+Y,35.3,44.72,26.7,8.4,-X+-Z+-Y++Z,1.208,44.21,24.5,5.4,-Z++X+-Y++Z,1.202,59.27,29.2,16.5,-X+-Z++X+-Y,1.374,53.97,26.4,14.4,-X+-Z++X++Z,1.345,59.38,30.3,15.1,-X+-Z++X+-Y,1.347,43.87,23.5,10.3,-X++X+-Y++Z,1.260
389,10x10_nadir,97.90,500,12.50,2,14.0,37.0,+Y,35.2,44.73,26.7,8.5,-X+-Z+-Y++Z,1.208,44.22,24.5,5.5,-Z++X+-Y++Z,1.203,59.28,29.3,16.5,-X+-Z++X+-Y,1.373,53.97,26.5,14.4,-X+-Z++X++Z,1.345,59.39,30.4,15.1,-X+-Z++X+-Y,1.346,43.88,23.5,10.3,-X++X+-Y++Z,1.261
390,10x10_nadir,98.20,500,12.50,2,14.0,37.0,+Y,35.2,44.74,26.7,8.5,-X+-Z+-Y++Z,1.209,44.23,24.5,5.5,-Z++X+-Y++Z,1.203,59.29,29.3,16.5,-X+-Z++X+-Y,1.373,53.97,26.6,14.4,-X+-Z++X++Z,1.344,59.39,30.4,15.1,-X+-Z++X+-Y,1.346,43.89,23.5,10.3,-X++X+-Y++Z,1.261
391,10x15_nadir,98.80,500,11.00,2,12.0,36.6,+Y,34.9,61.73,33.4,17.2,-X+-Y+-Z++Z,1.348,39.32,23.5,11.1,-Y+-Z++Z++X,1.232,61.28,34.1,18.8,-X+-Y+-Z++Z,1.352,50.52,28.3,16.8,-X+-Z++Z++X,1.319,52.31,32.1,20.1,-X+-Y+-Z++X,1.319,51.98,31.7,16.2,-X+-Y++Z++X,1.282
392,10x15_nadir,98.50,500,11.00,2,12.0,36.6,+Y,34.8,61.75,33.5,17.2,-X+-Y+-Z++Z,1.348,39.35,23.5,11.1,-Y+-Z++Z++X,1.233,61.30,34.1,18.8,-X+-Y+-Z++Z,1.352,50.52,28.3,16.8,-X+-Z++Z++X,1.318,52.33,32.1,20.2,-X+-Y+-Z++X,1.319,52.00,31.7,16.2,-X+-Y++Z++X,1.281
393,10x15_nadir,98.20,500,11.00,2,12.0,36.8,+Y,34.4,61.76,33.5,17.2,-X+-Y+-Z++Z,1.348,39.36,23.5,11.1,-Y+-Z++Z++X,1.233,61.31,34.1,18.8,-X+-Y+-Z++Z,1.352,50.51,28.3,16.8,-X+-Z++Z++X,1.318,52.35,32.1,20.1,-X+-Y+-Z++X,1.319,52.02,31.6,16.2,-X+-Y++Z++X,1.282
394,10x15_nadir,97.90,500,11.00,2,12.0,36.8,+Y,34.4,61.78,33.5,17.2,-X+-Y+-Z++Z,1.348,39.38,23.5,11.1,-Y+-Z++Z++X,1.233,61.33,34.1,18.8,-X+-Y+-Z++Z,1.351,50.50,28.3,16.7,-X+-Z++Z++X,1.318,52.37,32.1,20.2,-X+-Y+-Z++X,1.319,52.04,31.5,16.2,-X+-Y++Z++X,1.284
395,10x15_nadir,97.60,500,11.00,2,12.0,36.8,+Y,34.4,61.80,33.5,17.2,-X+-Y+-Z++Z,1.347,39.40,23.5,11.1,-Y+-Z++Z++X,1.233,61.35,34.2,18.8,-X+-Y+-Z++Z,1.351,50.50,28.3,16.7,-X+-Z++Z++X,1.317,52.39,32.1,20.2,-X+-Y+-Z++X,1.319,52.06,31.5,16.2,-X+-Y++Z++X,1.285
396,10x15_nadir,98.50,500,12.50,2,14.0,36.9,-Y,34.2,57.05,29.2,13.0,-X+-Z++Z++Y,1.322,33.61,23.4,5.8,-Z++Z++Y++X,1.134,51.62,27.9,16.2,-X+-Z++Z++X,1.326,56.60,29.1,16.5,-X+-Z++Z++Y,1.353,47.28,29.2,15.4,-X+-Z++Y++X,1.267,46.96,27.1,12.9,-X++Z++Y++X,1.266
397,10x15_nadir,98.80,500,12.50,2,14.0,36.9,-Y,34.2,57.06,29.2,13.0,-X+-Z++Z++Y,1.322,33.62,23.4,5.8,-Z++Z++Y++X,1.134,51.62,27.9,16.2,-X+-Z++Z++X,1.326,56.61,29.1,16.5,-X+-Z++Z++Y,1.353,47.29,29.2,15.4,-X+-Z++Y++X,1.268,46.97,27.1,12.9,-X++Z++Y++X,1.266
398,10x15_nadir,97.60,500,12.50,2,14.0,37.0,-Y,33.8,57.02,29.2,12.8,-X+-Z++Z++Y,1.319,33.58,23.4,5.2,-Z++Z++Y++X,1.128,51.62,27.7,16.0,-X+-Z++Z++X,1.327,56.57,29.0,16.4,-X+-Z++Z++Y,1.355,47.25,29.2,15.0,-X+-Z++Y++X,1.263,46.93,27.1,12.8,-X++Z++Y++X,1.265
399,10x15_nadir,97.90,500,12.50,2,14.0,37.0,-Y,33.8,57.03,29.2,12.8,-X+-Z++Z++Y,1.319,33.59,23.4,5.2,-Z++Z++Y++X,1.129,51.62,27.8,16.0,-X+-Z++Z++X,1.326,56.58,29.0,16.4,-X+-Z++Z++Y,1.354,47.26,29.2,15.0,-X+-Z++Y++X,1.263,46.94,27.1,12.9,-X++Z++Y++X,1.266
400,10x15_nadir,98.20,500,12.50,2,14.0,37.0,-Y,33.7,57.04,29.2,12.8,-X+-Z++Z++Y,1.320,33.60,23.4,5.3,-Z++Z++Y++X,1.129,51.62,27.8,16.1,-X+-Z++Z++X,1.325,56.59,29.1,16.5,-X+-Z++Z++Y,1.354,47.27,29.2,15.0,-X+-Z++Y++X,1.263,46.95,27.1,12.9,-X++Z++Y++X,1.266
